Score,X,Y,GEN_EPA_ID,ZIP5,POINT_X_12_13,POINT_Y_12_13,POINT_X,POINT_Y
90.97,-118.308534,33.737091,CAC002621739,90732,0,0,-118.308534,33.737091
100,-122.46569,37.733147,CAC002621743,94127,0,0,-122.46569,37.733147
100,-117.907952,33.71373,CAC002621762,92704,0,0,-117.907952,33.71373
100,-121.924849,37.461931,CAC002621770,94538,0,0,-121.924849,37.461931
0,0,0,CAC002621773,95210,-121.2972872,38.03290769,-121.2972872,38.03290769
100,-118.441166,34.039897,CAC002621779,90025,0,0,-118.441166,34.039897
100,-122.176384,37.731671,CAC002621781,94603,0,0,-122.176384,37.731671
100,-121.202903,38.189716,CAC002621782,95220,0,0,-121.202903,38.189716
100,-122.137097,38.015181,CAC002621785,94553,0,0,-122.137097,38.015181
100,-122.395753,37.776587,CAC002621793,94107,0,0,-122.395753,37.776587
0,0,0,CAC002621799,91950,-117.0952471,32.67102468,-117.0952471,32.67102468
97.17,-117.107071,32.629908,CAC002621809,91910,0,0,-117.107071,32.629908
100,-122.272994,37.794666,CAC002621813,94607,0,0,-122.272994,37.794666
0,0,0,CAC002621814,91762,-117.6676838,34.05727694,-117.6676838,34.05727694
100,-116.973203,32.798582,CAC002621816,92020,0,0,-116.973203,32.798582
100,-122.272443,37.799709,CAC002621833,94607,0,0,-122.272443,37.799709
100,-122.000925,39.213197,CAC002621836,95932,0,0,-122.000925,39.213197
100,-118.165343,33.887217,CAC002621840,90723,0,0,-118.165343,33.887217
100,-118.266541,33.957474,CAC002621842,90003,0,0,-118.266541,33.957474
0,0,0,CAC002621852,94523,-122.0769043,37.95338153,-122.0769043,37.95338153
0,0,0,CAC002621854,90744,-118.2621176,33.78130456,-118.2621176,33.78130456
0,0,0,CAC002621866,93401,-120.6239726,35.23689334,-120.6239726,35.23689334
100,-122.177505,37.71031,CAC002621869,94577,0,0,-122.177505,37.71031
83.47,-117.8312,33.863727,CAC002621870,92670,0,0,-117.8312,33.863727
96.86,-117.963381,33.917205,CAC002621872,90631,0,0,-117.963381,33.917205
0,0,0,CAC002621877,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
100,-117.885695,33.690259,CAC002621887,92626,0,0,-117.885695,33.690259
100,-121.586759,39.124082,CAC002621896,95961,0,0,-121.586759,39.124082
100,-121.512908,37.710097,CAC002621903,95377,0,0,-121.512908,37.710097
92.5,-122.24446,37.810563,CAC002621908,94607,0,0,-122.24446,37.810563
0,0,0,CAC002621909,95002,-121.989864,37.44552353,-121.989864,37.44552353
83.47,-118.353101,33.930903,CAC002621914,90250,0,0,-118.353101,33.930903
79,-121.834671,37.316569,CAC002621923,95122,0,0,-121.834671,37.316569
98,-118.801448,34.150654,CAC002621933,91362,0,0,-118.801448,34.150654
0,0,0,CAC002621937,96002,-122.3239398,40.52951968,-122.3239398,40.52951968
100,-119.745024,36.387323,CAC002621947,93230,0,0,-119.745024,36.387323
100,-121.273331,38.743614,CAC002621952,95678,0,0,-121.273331,38.743614
96.55,-118.350844,34.207356,CAC002621956,91352,0,0,-118.350844,34.207356
0,0,0,CAC002621968,93453,-120.2094827,35.34280758,-120.2094827,35.34280758
100,-117.390989,34.022626,CAC002621971,92509,0,0,-117.390989,34.022626
100,-118.281363,34.060539,CAC002621982,90057,0,0,-118.281363,34.060539
0,0,0,CAC002621989,94565,-121.9185808,38.01195349,-121.9185808,38.01195349
100,-117.908588,33.864951,CAC002621991,92831,0,0,-117.908588,33.864951
0,0,0,CAC002621999,90245,-118.4022414,33.91689237,-118.4022414,33.91689237
100,-118.066215,34.005816,CAC002622000,90660,0,0,-118.066215,34.005816
0,0,0,CAC002622023,92155,0,0,0,0
100,-121.976572,38.58422,CAC002622031,95694,0,0,-121.976572,38.58422
100,-117.458226,34.05764,CAC002622040,92337,0,0,-117.458226,34.05764
100,-121.401579,38.580694,CAC002622060,95825,0,0,-121.401579,38.580694
100,-118.361427,34.062921,CAC002622069,90048,0,0,-118.361427,34.062921
100,-121.90643,37.328515,CAC002622070,95126,0,0,-121.90643,37.328515
78.32,-119.790729,36.684828,CAC002622081,93706,0,0,-119.790729,36.684828
100,-122.636807,38.239902,CAC002622088,94952,0,0,-122.636807,38.239902
100,-118.282234,33.874997,CAC002622089,90248,0,0,-118.282234,33.874997
90.97,-117.872085,33.751606,CAC002622092,92701,0,0,-117.872085,33.751606
100,-122.429146,37.770335,CAC002622101,94114,0,0,-122.429146,37.770335
100,-118.245499,34.057267,CAC002622123,90012,0,0,-118.245499,34.057267
0,0,0,CAC002622127,93252,-119.3875742,34.84870143,-119.3875742,34.84870143
100,-117.332788,33.148655,CAC002622128,92008,0,0,-117.332788,33.148655
96.14,-118.132804,33.768052,CAC002622139,90814,0,0,-118.132804,33.768052
100,-122.421067,37.797067,CAC002622145,94109,0,0,-122.421067,37.797067
87.35,-118.32153,33.959918,CAC002622170,90305,0,0,-118.32153,33.959918
100,-118.307196,34.178848,CAC002622175,91502,0,0,-118.307196,34.178848
100,-116.980704,32.83144,CAC002622255,92071,0,0,-116.980704,32.83144
100,-118.166034,34.075791,CAC002622261,90032,0,0,-118.166034,34.075791
96.86,-117.25707,32.855253,CAC002622284,92037,0,0,-117.25707,32.855253
92.5,-118.287204,33.989671,CAC002622302,90044,0,0,-118.287204,33.989671
0,0,0,CAC002622310,96024,-122.903724,40.58661285,-122.903724,40.58661285
0,0,0,CAC002622358,95642,-120.766435,38.33982943,-120.766435,38.33982943
91.64,-120.794594,38.367953,CAC002622361,95642,0,0,-120.794594,38.367953
92.5,-121.761564,38.677411,CAC002622362,95695,0,0,-121.761564,38.677411
100,-122.28037,38.253467,CAC002622364,94558,0,0,-122.28037,38.253467
100,-118.599174,34.23543,CAC002622368,91311,0,0,-118.599174,34.23543
100,-122.274334,37.773329,CAC002622370,94501,0,0,-122.274334,37.773329
100,-121.46562,38.602863,CAC002622371,95815,0,0,-121.46562,38.602863
0,0,0,CAC002622373,92870,-117.8547754,33.88125,-117.8547754,33.88125
100,-117.592551,33.890917,CAC002622374,92880,0,0,-117.592551,33.890917
100,-121.919326,37.421982,CAC002622376,95035,0,0,-121.919326,37.421982
100,-117.240318,33.139379,CAC002622398,92081,0,0,-117.240318,33.139379
100,-121.26523,37.912814,CAC002622407,95206,0,0,-121.26523,37.912814
100,-117.301373,34.118692,CAC002622416,92410,0,0,-117.301373,34.118692
96.86,-117.77406,34.098433,CAC002622421,91750,0,0,-117.77406,34.098433
100,-119.021445,35.431139,CAC002622467,93308,0,0,-119.021445,35.431139
100,-122.436978,37.771309,CAC002622471,94117,0,0,-122.436978,37.771309
100,-122.481326,37.776559,CAC002622472,94121,0,0,-122.481326,37.776559
100,-117.668175,33.563797,CAC002622474,92691,0,0,-117.668175,33.563797
100,-119.717828,36.659964,CAC002622479,93725,0,0,-119.717828,36.659964
100,-117.580992,34.037271,CAC002622485,91761,0,0,-117.580992,34.037271
100,-124.196417,40.806319,CAC002622499,95564,0,0,-124.196417,40.806319
97.35,-117.897682,33.997446,CAC002622508,91748,0,0,-117.897682,33.997446
100,-122.45188,38.490365,CAC002622516,94574,0,0,-122.45188,38.490365
100,-122.13629,37.731122,CAC002622520,94577,0,0,-122.13629,37.731122
100,-122.188117,37.456246,CAC002622525,94025,0,0,-122.188117,37.456246
0,0,0,CAC002622530,94550,-121.640707,37.56143305,-121.640707,37.56143305
100,-119.198276,34.248135,CAC002622546,93003,0,0,-119.198276,34.248135
100,-117.378962,34.202355,CAC002622547,92407,0,0,-117.378962,34.202355
0,0,0,CAC002622565,92270,-116.4294005,33.76474336,-116.4294005,33.76474336
0,0,0,CAC002622580,93308,-118.9209181,35.56082939,-118.9209181,35.56082939
100,-122.126233,37.635703,CAC002622591,94545,0,0,-122.126233,37.635703
100,-122.033711,37.254766,CAC002622592,95070,0,0,-122.033711,37.254766
100,-122.732553,38.459927,CAC002622601,95403,0,0,-122.732553,38.459927
90.97,-120.951828,39.100206,CAC002622605,95713,0,0,-120.951828,39.100206
100,-118.286982,33.892664,CAC002622608,90247,0,0,-118.286982,33.892664
100,-117.05788,32.995805,CAC002622611,92064,0,0,-117.05788,32.995805
100,-118.243056,34.04041,CAC002622614,90021,0,0,-118.243056,34.04041
99.39,-117.602545,33.630086,CAC002622616,92688,0,0,-117.602545,33.630086
100,-117.975907,33.817183,CAC002622622,92804,0,0,-117.975907,33.817183
100,-117.649887,34.093936,CAC002622623,91786,0,0,-117.649887,34.093936
100,-120.660101,37.657229,CAC002622649,95386,0,0,-120.660101,37.657229
97.54,-118.391058,34.008323,CAC002622672,90230,0,0,-118.391058,34.008323
92.5,-121.897454,37.319507,CAC002622681,95111,0,0,-121.897454,37.319507
93.25,-118.177377,33.801929,CAC002622695,90755,0,0,-118.177377,33.801929
100,-118.07421,33.878149,CAC002622697,90703,0,0,-118.07421,33.878149
100,-117.575576,34.083318,CAC002622700,91730,0,0,-117.575576,34.083318
0,0,0,CAC002622708,95076,-121.7473501,36.93025318,-121.7473501,36.93025318
100,-122.35049,37.575777,CAC002622719,94010,0,0,-122.35049,37.575777
90.97,-120.103459,36.204233,CAC002622743,93234,0,0,-120.103459,36.204233
0,0,0,CAC002622744,93203,-118.8336051,35.12044337,-118.8336051,35.12044337
100,-117.178936,33.577903,CAC002622750,92563,0,0,-117.178936,33.577903
100,-117.367512,33.980083,CAC002622754,92507,0,0,-117.367512,33.980083
100,-118.882051,34.280151,CAC002622756,93021,0,0,-118.882051,34.280151
100,-117.553282,33.82364,CAC002622766,92881,0,0,-117.553282,33.82364
100,-121.960271,37.261316,CAC002622778,95032,0,0,-121.960271,37.261316
100,-121.096996,38.890561,CAC002622790,95603,0,0,-121.096996,38.890561
100,-117.385556,34.020792,CAC002622794,92509,0,0,-117.385556,34.020792
97.89,-121.382949,38.675838,CAC002622796,95660,0,0,-121.382949,38.675838
100,-121.282262,38.022486,CAC002622803,95210,0,0,-121.282262,38.022486
100,-122.423489,37.78153,CAC002622804,94102,0,0,-122.423489,37.78153
100,-122.265117,37.802292,CAC002622805,94612,0,0,-122.265117,37.802292
100,-117.122036,33.583405,CAC002622811,92563,0,0,-117.122036,33.583405
100,-122.555434,38.586651,CAC002622827,94515,0,0,-122.555434,38.586651
100,-118.467169,34.273704,CAC002622829,91345,0,0,-118.467169,34.273704
100,-121.999915,37.321541,CAC002622834,95014,0,0,-121.999915,37.321541
100,-117.119919,33.063115,CAC002622837,92029,0,0,-117.119919,33.063115
100,-118.176368,34.067912,CAC002622840,90032,0,0,-118.176368,34.067912
100,-118.175117,34.069674,CAC002622841,90032,0,0,-118.175117,34.069674
0,0,0,CAC002622842,95620,-121.8006647,38.39301753,-121.8006647,38.39301753
0,0,0,CAC002622843,95620,-121.8006647,38.39301753,-121.8006647,38.39301753
100,-118.253754,34.05213,CAC002622847,90071,0,0,-118.253754,34.05213
100,-117.895123,33.742787,CAC002622850,92703,0,0,-117.895123,33.742787
100,-122.093573,37.656984,CAC002622866,94544,0,0,-122.093573,37.656984
78.32,-115.535751,32.806302,CAC002622883,92243,0,0,-115.535751,32.806302
100,-119.583546,34.417666,CAC002622891,93067,0,0,-119.583546,34.417666
100,-122.468004,37.72898,CAC002622895,94127,0,0,-122.468004,37.72898
100,-121.38248,38.791623,CAC002622904,95747,0,0,-121.38248,38.791623
87.35,-119.781568,36.762065,CAC002622905,93703,0,0,-119.781568,36.762065
0,0,0,CAC002622911,93562,-117.3806054,35.74902142,-117.3806054,35.74902142
0,0,0,CAC002622915,95901,-121.5006781,39.19224954,-121.5006781,39.19224954
100,-117.586876,33.895424,CAC002622959,92880,0,0,-117.586876,33.895424
96.14,-118.220454,33.7846,CAC002622963,90813,0,0,-118.220454,33.7846
100,-118.363689,33.966351,CAC002622972,90301,0,0,-118.363689,33.966351
96.86,-117.967702,33.93192,CAC002622973,90631,0,0,-117.967702,33.93192
100,-119.672901,36.356491,CAC002622978,93230,0,0,-119.672901,36.356491
100,-122.279749,37.827293,CAC002622979,94608,0,0,-122.279749,37.827293
0,0,0,CAC002622982,94607,-122.2974164,37.80707472,-122.2974164,37.80707472
100,-121.363216,37.959179,CAC002622986,95203,0,0,-121.363216,37.959179
100,-122.294015,37.813443,CAC002622988,94607,0,0,-122.294015,37.813443
100,-118.311409,34.180788,CAC002622999,91502,0,0,-118.311409,34.180788
100,-118.312425,34.18152,CAC002623000,91502,0,0,-118.312425,34.18152
100,-117.396462,34.051258,CAC002623012,92316,0,0,-117.396462,34.051258
100,-122.198497,37.758696,CAC002623015,94621,0,0,-122.198497,37.758696
100,-122.399311,37.785919,CAC002623026,94105,0,0,-122.399311,37.785919
0,0,0,CAC002623028,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
0,0,0,CAC002623061,94611,-122.2155775,37.82868091,-122.2155775,37.82868091
100,-118.264769,33.960079,CAC002623069,90001,0,0,-118.264769,33.960079
96.14,-118.211017,33.804449,CAC002623070,90810,0,0,-118.211017,33.804449
97.18,-121.061728,39.215119,CAC002623071,95945,0,0,-121.061728,39.215119
100,-121.874257,37.321557,CAC002623075,95112,0,0,-121.874257,37.321557
100,-122.397349,37.784987,CAC002623079,94107,0,0,-122.397349,37.784987
96.88,-117.785729,33.543862,CAC002623083,92651,0,0,-117.785729,33.543862
100,-121.958012,37.245639,CAC002623088,95032,0,0,-121.958012,37.245639
100,-118.026275,33.813436,CAC002623092,90620,0,0,-118.026275,33.813436
100,-118.31982,33.917006,CAC002623101,90250,0,0,-118.31982,33.917006
0,0,0,CAC002623111,95670,-121.2799202,38.60273025,-121.2799202,38.60273025
100,-122.200677,37.756641,CAC002623126,94621,0,0,-122.200677,37.756641
97.17,-117.948759,34.03695,CAC002623128,91744,0,0,-117.948759,34.03695
100,-121.248254,37.970889,CAC002623131,95205,0,0,-121.248254,37.970889
100,-118.073192,34.07443,CAC002623133,91770,0,0,-118.073192,34.07443
100,-117.183128,34.05964,CAC002623146,92374,0,0,-117.183128,34.05964
100,-119.287783,34.436659,CAC002623153,93023,0,0,-119.287783,34.436659
0,0,0,CAC002623154,92557,-117.2543722,33.97140171,-117.2543722,33.97140171
100,-121.47934,38.567485,CAC002623166,95816,0,0,-121.47934,38.567485
100,-121.132091,38.799874,CAC002623178,95650,0,0,-121.132091,38.799874
100,-117.568415,33.888052,CAC002623188,92880,0,0,-117.568415,33.888052
100,-118.288793,34.105708,CAC002623217,90027,0,0,-118.288793,34.105708
100,-117.594613,33.885252,CAC002623218,92880,0,0,-117.594613,33.885252
0,0,0,CAC002623230,95409,-122.6042331,38.45412099,-122.6042331,38.45412099
0,0,0,CAC002623237,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
0,0,0,CAC002623238,95437,-123.6847011,39.4560325,-123.6847011,39.4560325
100,-117.392611,33.936552,CAC002623243,92506,0,0,-117.392611,33.936552
100,-119.667714,36.616953,CAC002623246,93625,0,0,-119.667714,36.616953
100,-122.425647,37.798835,CAC002623248,94123,0,0,-122.425647,37.798835
0,0,0,CAC002623260,92621,0,0,0,0
100,-122.405956,37.933502,CAC002623269,94801,0,0,-122.405956,37.933502
0,0,0,CAC002623275,95762,-121.0541076,38.67932026,-121.0541076,38.67932026
100,-117.523594,34.125886,CAC002623281,91739,0,0,-117.523594,34.125886
96.14,-122.326271,37.442708,CAC002623286,94062,0,0,-122.326271,37.442708
100,-118.31652,34.176774,CAC002623288,91502,0,0,-118.31652,34.176774
0,0,0,CAC002623293,95321,-119.7471187,37.87790567,-119.7471187,37.87790567
100,-118.779055,34.278598,CAC002623297,93065,0,0,-118.779055,34.278598
0,0,0,CAC002623298,91311,-118.6046809,34.28598203,-118.6046809,34.28598203
100,-117.633053,34.04854,CAC002623300,91761,0,0,-117.633053,34.04854
0,0,0,CAC002623302,90001,-118.2492093,33.97366085,-118.2492093,33.97366085
83.25,-122.067087,37.903586,CAC002623305,94596,0,0,-122.067087,37.903586
100,-121.952551,37.369747,CAC002623310,95050,0,0,-121.952551,37.369747
100,-122.101999,37.631611,CAC002623314,94545,0,0,-122.101999,37.631611
100,-122.256191,38.132411,CAC002623320,94589,0,0,-122.256191,38.132411
87.35,-118.269362,34.050428,CAC002623331,90017,0,0,-118.269362,34.050428
0,0,0,CAC002623332,94510,-122.1184275,38.10876289,-122.1184275,38.10876289
100,-120.915011,37.55122,CAC002623333,95307,0,0,-120.915011,37.55122
100,-118.197239,34.000458,CAC002623353,90058,0,0,-118.197239,34.000458
100,-121.322808,38.57693,CAC002623354,95827,0,0,-121.322808,38.57693
100,-121.490402,38.586874,CAC002623355,95814,0,0,-121.490402,38.586874
100,-118.264777,34.042207,CAC002623358,90015,0,0,-118.264777,34.042207
100,-117.842184,33.694262,CAC002623365,92606,0,0,-117.842184,33.694262
100,-121.874004,37.323712,CAC002623383,95112,0,0,-121.874004,37.323712
0,0,0,CAC002623387,92364,-115.5155337,35.47832916,-115.5155337,35.47832916
100,-122.498424,38.311972,CAC002623395,95476,0,0,-122.498424,38.311972
100,-118.257997,34.156921,CAC002623408,91203,0,0,-118.257997,34.156921
100,-121.229989,37.907293,CAC002623411,95206,0,0,-121.229989,37.907293
0,0,0,CAC002623418,93301,-119.0204392,35.38394256,-119.0204392,35.38394256
92.5,-121.347025,37.991959,CAC002623421,95208,0,0,-121.347025,37.991959
0,0,0,CAC002623423,93309,-119.0656427,35.34286973,-119.0656427,35.34286973
100,-118.157304,35.056292,CAC002623427,93501,0,0,-118.157304,35.056292
100,-117.820546,33.714327,CAC002623433,92782,0,0,-117.820546,33.714327
100,-119.787603,36.725358,CAC002623444,93706,0,0,-119.787603,36.725358
100,-122.325927,37.566823,CAC002623451,94401,0,0,-122.325927,37.566823
100,-117.164008,33.504257,CAC002623457,92590,0,0,-117.164008,33.504257
0,0,0,CAC002623458,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
100,-117.09318,32.962387,CAC002623459,92128,0,0,-117.09318,32.962387
0,0,0,CAC002623472,91978,-116.9547718,32.72756188,-116.9547718,32.72756188
0,0,0,CAC002623474,96161,-120.24641,39.34267264,-120.24641,39.34267264
100,-122.178892,37.768401,CAC002623478,94605,0,0,-122.178892,37.768401
92.93,-118.309163,34.099235,CAC002623489,90027,0,0,-118.309163,34.099235
100,-118.176999,33.906517,CAC002623492,90723,0,0,-118.176999,33.906517
100,-118.30926,33.85028,CAC002623505,90501,0,0,-118.30926,33.85028
0,0,0,CAC002623506,94503,0,0,0,0
0,0,0,CAC002623511,93066,-119.0339585,34.29047538,-119.0339585,34.29047538
0,0,0,CAC002623513,92585,-117.1733485,33.73941771,-117.1733485,33.73941771
100,-122.44465,37.775012,CAC002623514,94117,0,0,-122.44465,37.775012
97.82,-117.932433,33.710088,CAC002623528,92708,0,0,-117.932433,33.710088
100,-121.387245,38.610463,CAC002623532,95821,0,0,-121.387245,38.610463
100,-117.146197,32.753576,CAC002623534,92103,0,0,-117.146197,32.753576
100,-118.58492,34.434463,CAC002623540,91355,0,0,-118.58492,34.434463
0,0,0,CAC002623541,90713,-118.1125445,33.84776058,-118.1125445,33.84776058
100,-122.38792,37.639184,CAC002623556,94128,0,0,-122.38792,37.639184
100,-118.090224,34.704344,CAC002623581,93535,0,0,-118.090224,34.704344
100,-122.317446,37.546343,CAC002623585,94403,0,0,-122.317446,37.546343
96.14,-118.623573,34.223639,CAC002623587,91304,0,0,-118.623573,34.223639
97.64,-123.19861,39.250657,CAC002623594,95470,0,0,-123.19861,39.250657
100,-122.444689,37.792033,CAC002623605,94115,0,0,-122.444689,37.792033
100,-118.596529,34.196192,CAC002623607,91303,0,0,-118.596529,34.196192
100,-118.48145,34.032724,CAC002623611,90403,0,0,-118.48145,34.032724
100,-119.124821,34.438975,CAC002623615,93060,0,0,-119.124821,34.438975
100,-122.412536,37.767252,CAC002623623,94103,0,0,-122.412536,37.767252
100,-117.673676,33.587868,CAC002623635,92691,0,0,-117.673676,33.587868
0,0,0,CAC002623636,92507,-117.3215393,33.97554146,-117.3215393,33.97554146
100,-122.181671,37.45306,CAC002623640,94025,0,0,-122.181671,37.45306
100,-122.395096,37.789278,CAC002623673,94105,0,0,-122.395096,37.789278
100,-121.980704,37.221295,CAC002623677,95030,0,0,-121.980704,37.221295
0,0,0,CAC002623681,95691,-121.5898708,38.62861774,-121.5898708,38.62861774
100,-118.259294,34.100363,CAC002623687,90039,0,0,-118.259294,34.100363
100,-118.032746,33.974204,CAC002623691,90602,0,0,-118.032746,33.974204
100,-118.178739,33.905718,CAC002623694,90723,0,0,-118.178739,33.905718
100,-122.027608,37.951801,CAC002623702,94518,0,0,-122.027608,37.951801
100,-122.219826,37.720604,CAC002623721,94621,0,0,-122.219826,37.720604
100,-118.352454,34.064523,CAC002623724,90036,0,0,-118.352454,34.064523
